	RC_1	RC_2	RC_3	RC_4	RC_5	RC_6	RC_7	RC_8	RC_9	RC_10	RC_11	RC_12	RC_13	RC_14	RC_15	RC_16	RC_17	RC_18	RC_19	RC_20	RC_21	RC_22	RC_23
total_word_count_screen_min_medical_original	0.000267974242264472	-0.10580708482519162	-0.004948280377897688	-0.00047705000046651693	0.07265774961165802	0.06436953336696527	-0.02730824686042532	0.005703953238962534	-0.002781438107429647	0.0015882580625893586	-0.0034961496911645176	0.0022142960300588154	-0.004110585360376762	-0.004749775695547397	0.0016675156616447404	0.001235436222773816	0.004336017715379253	-0.0007544359975527959	-0.0043170665198303875	0.0006728395103632591	0.001460179160269317	-0.0008101732594656903	0.00026245440204913207
total_word_count_screen_min_medical_simple	-0.000711725712014016	0.008989106624673305	-0.1099895672459549	-0.01517560702571218	0.05554609591878458	-0.06642566003896859	-0.0006157022460694238	-0.0019422750731055447	0.0035624714799560283	-0.008880185553241562	-0.0021617165955435543	-0.001127851074849082	-0.0032863090592737	-0.0050564764433143365	-0.0013305463191866213	0.001978148266132161	0.0014540923751077918	0.003237096453685281	-0.003103366451670545	0.0008136238791432599	-0.0024056354376408846	0.0005460744879368052	0.00022129697373690985
total_word_count_screen_max_clinical_original	0.0022643392681982546	0.002864031731275695	-0.01038344961201644	-0.006870446540841535	0.02930649857022163	-0.023598408193134825	-0.012826202872494703	0.001987254526619569	-0.0026346918040940663	-0.10532129454689242	0.0017530862281937036	0.0035411105542580857	-0.0029411716322844585	-0.0010090920171485155	-0.0018115589052844234	-0.0021924845110463543	0.0016591749983935421	0.003159653968859789	0.001485813496914979	-0.002802085484020251	0.002072692127413291	-0.0019746794381759187	-0.00181002608983681
total_word_count_screen_max_clinical_simple	0.0006002971379666974	-0.010162189693941195	0.0012391368650860877	-0.11739839079908976	-0.03707331949806242	0.0261745290438781	0.000640298363447601	0.002037893396210665	0.001047223336372342	-0.00028312119676259493	-0.0012698316537836615	0.005598500843945509	-0.0023531798889949466	0.0016639101089955526	-0.0009108669858344314	-0.0038497233487945403	0.00022753963811497993	-0.0021202176063802253	0.0016126790906035296	0.00041522157167147363	-0.0006873189021717785	-0.0011168743385599313	-0.0011671261989620373
total_word_count_screen_max_medical_original	0.0027424821162538695	-0.11594599769857418	-0.006337817067487093	-0.007655109996028517	-0.021964159513224224	-0.03322403937377068	0.013909903159823545	0.003502131750861198	-0.002704582218868173	-0.007055450891361078	-0.003702117172727878	-0.000543352832186017	-0.0021323005564112193	-0.0022759466410899043	-0.001233714361141129	0.0005496599345026744	0.004010114746520321	0.0009609508380843012	-0.0030653195508943813	-0.00034691357641278146	0.000925345707476876	0.0005567349774582787	-0.0006085436902138373
total_word_count_screen_max_medical_simple	-0.0020386279967646538	0.0017426760478090918	-0.11972029373960064	-0.015327079887463074	0.03706244542451274	-0.0010644324488819305	-0.004995364697124364	-0.001007246900856068	0.004115779119257546	-0.008517114506446039	-0.003537522985375191	-0.0006247131063260578	-0.004038172903546613	-0.004862035739552037	-0.0018196368174821322	0.001686718634278547	0.0019719020758357055	0.0018467874624223369	-0.0027014239473196213	0.0004674289563193215	-0.002633929635703855	0.00043085283146379936	0.00017801511299770533
total_word_count_text_mean_clinical_original	0.0031781405060771935	0.017129927685365996	0.00014134618691740274	0.0004285285367260729	0.007177319468336609	0.0005848847596424161	-0.10117324524813774	-0.0016790728570511497	-0.0013187247573230472	-0.08543920942337656	0.007079045642127331	0.0047056889033947405	-0.004660744120924907	-0.0035226025356919453	-0.0019971046979109794	-0.0026864243069457533	-0.0003679938055883526	0.0033814003626803386	0.0003558805427131028	-0.0005694229231296493	0.0009055639650069507	-0.0030540933274278243	-0.0011876625579439503
total_word_count_text_mean_clinical_simple	0.0016294940176878906	-0.01248179636076025	0.007191337974519268	-0.06342907090740854	-0.12483467510936529	-0.005030334426864212	0.006457866328062713	-0.0010941404466022864	0.0011567723449002192	0.0015652857294177016	-1.891065270300891e-05	0.0013729501686995606	-0.00014324869804058135	0.0029996022128887505	-0.0031273052755777277	-0.003130265925219737	-0.0006615856847765486	-0.0010497813022792035	0.002266372160018369	-0.0002844195276942569	-0.0011274649351179233	0.00013708390095267808	-0.001169651717216896
total_word_count_text_mean_medical_original	0.0031094069064642954	-0.04100808880229753	-0.008971932904193375	-0.014295032694104506	0.017061210593824858	-0.12197542873462208	0.0164313991735127	-4.5044738231008704e-05	-0.0012741543375251031	-0.006237812232529029	-0.00029806256033526244	-0.000965306870620226	-0.00047407104159483484	-0.0018379792834305395	-0.0003620448232742513	0.0006949213790446373	0.0013340687757545332	0.0028894058055332467	-0.0022354122553490284	0.00038518130261087864	0.00023669643688351038	0.000536312665756824	-0.0003193059905273564
total_word_count_text_mean_medical_simple	-0.0037004327352709787	0.008220236711702208	-0.04425115693343255	-0.00938570046793025	-0.007026512846600466	0.11721648395449753	0.017390308622488408	0.002211504322935216	0.0019142025684202645	-0.008626547346351229	-0.004214851731552822	0.000924840389467593	-0.0013427488115101266	0.0006263941386697565	-0.0008040850621912912	-0.0002753004457320472	0.0012220365901043147	-0.0024206586979856758	0.001235449029432087	-0.0012093135339916467	-0.0006807567018587927	-1.5764106113055324e-05	-0.00017088553450816905
total_word_count_text_std_medical_original	0.0010981320584271266	0.012625840799968703	-0.037152127932438224	0.025171561216755338	-0.015754284767633166	-0.12453369895450941	0.05767430103664504	-0.0022553926287725767	0.0005450027298895053	-0.017113319719873062	-0.0012724545581285385	-0.004421022951699363	0.002080533295044461	0.0005655004819420704	-0.0017414865639675604	0.0015508887962366047	0.00020441365987631168	0.00326446981514545	4.793086148964131e-06	-0.0012144839449786968	-0.000528965748749287	0.0017518476116089802	-0.00030917221179257103
total_word_count_text_std_medical_simple	-0.0012129914637576459	-0.0463551882709308	0.00326745417260976	-0.02522177384392582	0.04594309472231662	0.11927204797651493	-0.05206084356249074	0.0037328638272473053	-0.0006111835164505151	0.011182889571396615	-0.001139079951888915	0.004176196327317281	-0.003824738103044964	-0.002920280583848163	0.0015913130854016615	-0.0005011317175240364	0.0018098438560250265	-0.002495618749070757	-0.001948098293816894	0.0011882168129633806	0.00044191606529789696	-0.001554210054551903	0.0003236328482356167
total_word_count_text_min_clinical_original	0.0031781405060772048	0.01712992768536601	0.00014134618691740306	0.0004285285367260732	0.007177319468336622	0.0005848847596424081	-0.10117324524813773	-0.001679072857051145	-0.001318724757323054	-0.08543920942337657	0.00707904564212732	0.004705688903394737	-0.004660744120924914	-0.00352260253569194	-0.00199710469791097	-0.0026864243069457537	-0.00036799380558835015	0.00338140036268034	0.00035588054271308453	-0.0005694229231296429	0.0009055639650069514	-0.003054093327427811	-0.0011876625579439518
total_word_count_text_min_clinical_simple	0.0016294940176878906	-0.01248179636076025	0.007191337974519268	-0.06342907090740854	-0.12483467510936529	-0.005030334426864212	0.006457866328062713	-0.0010941404466022864	0.0011567723449002192	0.0015652857294177016	-1.891065270300891e-05	0.0013729501686995606	-0.00014324869804058135	0.0029996022128887505	-0.0031273052755777277	-0.003130265925219737	-0.0006615856847765486	-0.0010497813022792035	0.002266372160018369	-0.0002844195276942569	-0.0011274649351179233	0.00013708390095267808	-0.001169651717216896
total_word_count_text_min_medical_original	0.0011181554430033352	-0.05225486198638408	0.05218235435396262	-0.03171495624151341	0.08770218036788151	0.059779735670745265	-0.07318115373982267	0.003649173178042328	-0.0027179040319265713	0.019747376569129393	0.002093461709344263	0.005371173873437865	-0.003300107451661501	-0.003522049835918655	0.0036018465401074836	-0.0006633046386268906	0.0010046482198443633	-0.001619399093353986	-0.002912264124677423	0.002399294125580967	0.0015715720973236364	-0.0022246991096857988	0.000561487820573504
total_word_count_text_min_medical_simple	-0.0028633381079791326	0.05414205910213727	-0.03509461094421063	0.015930465671427984	-0.051645927232485206	-0.016179561047470172	0.12935469547920045	0.000694231022034405	0.0011558295801929294	-0.03575424195984051	-0.005710310456752413	-0.00400498542401927	0.004502622945617523	0.0064052894190177	-0.002223636315408633	9.968638478699387e-05	0.0001317323677460841	-0.0003328380638507202	0.004861598046325029	-0.004166575331100438	3.075895102749019e-05	0.002166932170815012	-0.001008905340264308
total_word_count_text_max_clinical_original	0.0031781405060771935	0.017129927685365996	0.00014134618691740274	0.0004285285367260729	0.007177319468336609	0.0005848847596424161	-0.10117324524813774	-0.0016790728570511497	-0.0013187247573230472	-0.08543920942337656	0.007079045642127331	0.0047056889033947405	-0.004660744120924907	-0.0035226025356919453	-0.0019971046979109794	-0.0026864243069457533	-0.0003679938055883526	0.0033814003626803386	0.0003558805427131028	-0.0005694229231296493	0.0009055639650069507	-0.0030540933274278243	-0.0011876625579439503
total_word_count_text_max_clinical_simple	0.0016294940176878906	-0.01248179636076025	0.007191337974519268	-0.06342907090740854	-0.12483467510936529	-0.005030334426864212	0.006457866328062713	-0.0010941404466022864	0.0011567723449002192	0.0015652857294177016	-1.891065270300891e-05	0.0013729501686995606	-0.00014324869804058135	0.0029996022128887505	-0.0031273052755777277	-0.003130265925219737	-0.0006615856847765486	-0.0010497813022792035	0.002266372160018369	-0.0002844195276942569	-0.0011274649351179233	0.00013708390095267808	-0.001169651717216896
total_word_count_text_max_medical_original	0.002532679915695974	-0.024572650962415354	-0.01700412755993757	0.004227092579357946	0.01653494815376521	-0.12902199237757994	0.02949661583824185	-0.000720742923462178	-0.0009090738088230408	-0.009834925866595979	-0.0005055262300248878	-0.00228510117850577	0.00042284826959857445	-0.0013432286280573617	-0.00054645334933999	0.0012604439582695345	0.0010325890841134978	0.0032387403912617005	-0.0017837379946032065	-8.196069423562847e-05	0.00012863478436193643	0.0009447829331403081	-0.0002266116442270828
total_word_count_text_max_medical_simple	-0.0033542541497909653	-0.0098887130225785	-0.029495136003932405	-0.015909742554435884	0.010894686842522405	0.12742866505335917	0.011042677701653996	0.003571649271755157	0.0008939211561460504	-0.006928966989262577	-0.00431733120992671	0.0019579985726828632	-0.0018227233881015958	0.00021994734777118255	-1.903110250868952e-05	-0.00041785246992826993	0.0017530698503723536	-0.002826973746697645	0.0007127765399005971	-0.0009801692696653251	-6.461865529631244e-05	-0.00038547473240391813	-0.00015412316788357733
word_frequency_screen_mean_clinical_original	0.0049062297511952	-0.018843050240251787	-0.006531598787347842	-0.01051246448903541	0.014901288356360388	0.02398296697965233	0.02869251730230976	0.0009765622830976385	-0.01015639266908574	-0.11012310411020282	0.0006924898823487295	0.0030900066008813397	0.003897539891237806	-0.0005989745523178623	-0.0017212981411863896	0.002083400273445968	-0.002696589952069042	0.0017078077603359667	-0.0016212550248576425	0.006401518080182957	0.0012531562997176397	-0.007188084581194339	-0.003765415928120878
word_frequency_screen_mean_clinical_simple	-0.0011057157592249238	0.005258173317208952	-0.000629942479637534	-0.10446254890992636	0.07614728566170328	0.0035630553203416944	0.07042008284869947	0.005980807890646526	-0.0008713158974458959	-0.02268582210774092	-0.00485313973123507	0.005265865189327622	-0.0007068825677525572	0.0025956951534380625	0.001809417725409975	-0.002310062221232812	0.0016976854962882052	-0.00184298262676191	0.0019498016580126159	-0.0012123749076996444	0.0012362438054329028	-0.0008035816167217319	-0.0011146415221296065
word_frequency_screen_mean_medical_original	0.0015993672077978334	-0.13047036197100711	-0.0030560829441321396	-0.0082662543386251	-0.0013211176864511742	0.02169580062791244	-0.019581112963629407	0.0052284892156773885	-0.0018752834249149202	0.001098083136684317	-0.0032172601767493144	0.0006604135028208002	-0.003334647045089696	-0.0040574911983580686	-0.0009459900817312781	0.0009208083445373873	0.004359083297931041	-2.9695881899472472e-05	-0.004514621924306645	0.0004992697745689912	0.0007022783173577238	0.00017304225487797847	-0.0007718768446642723
word_frequency_screen_mean_medical_simple	-0.0018558587659443558	-0.013859125439954897	-0.120542713600172	0.008810885052800307	-0.04588433983483535	0.022987815370230757	-0.00787642833488564	-0.0023178146269821364	0.004541403702467427	-0.005847061002187982	-0.003657685036034175	-0.00259544598026711	-0.0034680061030428343	-0.0038467763127927007	-0.0039187505183909555	0.0015389034904657935	0.0018676607274017475	0.0014706081429044315	-0.0020448743861103172	-0.00010026109462698045	-0.003168425629174435	0.001091557218225457	2.15984083309419e-06
word_frequency_screen_std_clinical_original	0.005614746625697991	-0.008063350649085685	-0.0008435798540557955	-0.013309000690768229	0.027726391086597968	0.024643191594896197	-0.020253713442358625	-0.0006247379100809742	-0.009737734645305304	-0.1052841683365756	0.0038176613252384247	0.0044063569196148	0.0026203689708708903	-0.002416208128828521	-0.0013394888765051358	0.0017744675705938387	-0.0036694255706461077	0.002221326568161829	-0.0024535548378077122	0.0076750678898188035	0.0008759656415032461	-0.008048920488069817	-0.003464605534216186
word_frequency_screen_std_clinical_simple	-0.0019556886693751223	0.008003847840523586	0.002369998156750016	-0.07958103221976745	0.10151652679882289	0.017152479016010625	0.08403038869840956	0.006908639695648801	-0.0015464905724728512	-0.026894059792845603	-0.005681763550782734	0.00443771150871445	2.6285124558783575e-05	0.002799591832964737	0.0025724726846005123	-0.001455178046767221	0.00205689455842377	-0.0019946148852047485	0.0019953921670819576	-0.0017741793994404988	0.0018756611234894407	-0.0006193129324906468	-0.0009037111717724676
word_frequency_screen_std_medical_original	0.0013331020020105051	-0.12294654925064007	0.009783573475443681	-0.0010373947560862898	-0.051045884179694655	0.020572671868993794	0.0054620574159896865	0.005241059332054019	-0.001551664795008529	-0.003358341389640726	-0.0035076000134662143	-0.0006798093770468669	-0.001391381297645763	-0.0015832829306156283	-0.0022027981934777973	0.000553397272590005	0.0038245637531705004	-0.0004847914065322091	-0.002964761533286194	-0.00048362632753743356	0.0006860399768355438	0.0009034503609859712	-0.0013839443017775704
