	PC_1	PC_2	PC_3	PC_4	PC_5	PC_6	PC_7	PC_8	PC_9	PC_10	PC_11	PC_12	PC_13	PC_14	PC_15	PC_16	PC_17	PC_18	PC_19	PC_20	PC_21	PC_22	PC_23	PC_24	PC_25	PC_26	PC_27	PC_28	PC_29	PC_30	PC_31	PC_32	PC_33	PC_34	PC_35	PC_36	PC_37	PC_38	PC_39	PC_40	PC_41	PC_42	PC_43	PC_44	PC_45	PC_46	PC_47	PC_48	PC_49	PC_50
word_frequency_screen_mean_clinical_simple	-0.0006241508745932259	0.03414574909898674	0.0003080049029295497	-0.09323242568473537	0.02035621580445185	0.006592352255186331	0.08365596021673471	-0.018150410409578103	-0.04535762599139201	0.01853057345520849	-0.005985978518732562	-0.033217671425390456	-0.006823195853196384	0.010172845183741303	0.014673117784198343	-0.013932371558511623	-0.009716694023271676	0.0033025984223341107	-0.004701903363116114	0.018802984516469595	0.0018563352452265693	-0.001566274235172928	-0.010699847419225387	-0.021573736619182167	-0.0028572327192948545	0.0025369024708351198	-0.00882096327245603	0.013099144096104413	0.009821184412663048	-0.002463831037672268	0.016801934255379174	-0.004073396193819918	-0.006773069327240377	-0.007795870280293719	0.000904089062473505	0.0029346750576423213	-0.00438255004947049	-0.012972084152160071	0.0019060920996666225	-0.005590372770281907	-0.0027192195173301715	-0.01460615961204044	0.005904527541816948	0.0029805431927269377	-0.0006224257647576997	-0.002818549287131196	-0.0038720993778870974	0.005235140855923853	0.0021958329919728055	0.00696901504893695
word_frequency_screen_mean_medical_original	-0.02986508949214007	-0.06088904139388843	0.03202937297985241	-0.017588718870659523	-0.05466416739186783	0.04991184743589791	-0.014052211425185788	0.0026723192602044698	0.017325836950897393	0.05948751620671442	-0.03768782203873768	-0.01271321510726482	0.007045119896634966	0.012873625225323187	-0.007458244165963112	0.011154097078471837	-0.005027924383675708	0.00926081559191979	0.007959065447731	0.020212823213572498	0.0018963891597500889	-0.007007345187093259	0.0009656636024149536	0.009836650619738065	0.0021732017655770527	0.013926531008668386	-0.01006956424208044	0.028872006145697057	0.002995048814118166	0.013824938957238585	0.020421989200388655	0.004621962320305686	0.0016894603786214795	-0.0027673564717058123	8.575672697356007e-05	0.004339151476974034	-0.0038065381550134595	-0.025835183600958753	-0.005653413759382115	-0.00015844259851898013	0.0009583958183565606	-0.0042990073120759515	0.007122821398453496	-0.00545850822088863	-0.008251656295605973	-0.0058996936658420995	0.008469391339204003	-0.00977045959009418	0.016539206001079772	0.020794864511694298
word_frequency_screen_mean_medical_simple	-0.04102749483421513	9.71333584265961e-05	-0.06093532633646308	-0.006016066491013553	-0.018653413788720864	-0.06543517310558379	-0.05000417729439229	0.017326191751437174	0.027816269468785196	0.04894226338638851	-0.02617217067799194	-0.009241221941604082	0.019844109015455292	0.0023144737594480128	0.0035536255853754815	0.015604800932659401	0.0008150235819180562	0.002519220507388101	0.0016755331593193605	0.0022082047868649713	0.0003210901452454136	-0.011744347426205868	-0.00592352119182858	0.0042375507113247834	0.02582786814942465	-0.002766902134520053	0.001968710278910966	0.007889600853804404	-0.006192260938481622	0.0008942341253346302	-0.002641810332432908	0.0005530540022807731	0.010726593487292796	0.006333726868977367	0.001084712796126947	-0.0008803363280562573	0.009416267636729187	0.001625559031637696	-0.0007716932721623332	-0.0023612333999586048	0.004326576823173443	0.013284734385610735	0.0005618390832621088	-0.002484663047397086	0.0013961602605924027	0.006015392169124483	0.014210017929334665	-0.016818506022755447	-0.008442151037873212	0.034720921168583746
word_frequency_screen_std_clinical_original	-0.05042597869981525	-0.04250193939579918	-0.029720562159003306	-0.050068862435713554	-0.0024783226303758017	0.01900443142345311	-0.004893258203497054	0.001946445574443722	-0.03559461542586926	-0.04989741937027894	0.005664627024002038	-0.013526644708669296	0.011513190789214912	0.02535902255514448	0.009391682759754284	-0.009539550873418033	-0.0004939973422870667	-0.007641411335464123	0.015390716238559313	0.00492364943086282	-0.0037539000559748126	-0.005209300576813776	-0.005574769223125668	-0.009572086883461523	-0.009191348862372484	-0.025144196090912757	-0.014078328289294674	-0.024207243408545475	0.0046470912448445725	-0.0030032900276101234	0.010955931635518354	-0.01554826920428117	-0.02439129119151497	-0.022024582228508442	-0.008618371687387558	0.0010643957188673132	0.011040585484459029	-0.007730308999288898	-0.0009035841734327289	-0.003831882614232473	0.00039682767725670237	0.0009274548272855618	-0.004324566283617006	-0.018816779620205233	0.0014082633688443271	0.009516561150199613	0.015047656735188403	0.010698554158071628	0.01415696610703164	-0.022247902473653058
word_frequency_screen_std_clinical_simple	0.0007373305410018383	0.029258164638327325	-0.022974104380815152	-0.07711666957718744	0.025023748236991848	0.024477397144858134	0.10101446366019819	-0.020622309712329683	-0.050108632130060095	0.017707726999988092	-0.003692114234281738	-0.03452274227734764	-0.005682517521508041	0.01508584270715425	0.018894798176150328	-0.021880722754787717	-0.007964532606142662	0.006193989513661705	-1.396323084598984e-05	0.01758618336910699	0.0011317301728793754	-0.005902417225556445	-0.013074331755162262	-0.01570986109926511	-0.007468091906975467	0.011011801674507738	-0.008398280802974849	0.013938188852476588	0.007422777393932634	-0.0010544283814951125	0.016485973663744987	-0.004224545498161653	-0.008146235219214286	-0.0027305474960815034	0.001037624008018813	0.005411942337562643	-0.0045075905940684564	-0.009272430301741949	0.000512999785921484	-0.00401317898479609	-0.0039055195514895277	-0.013610606503882008	0.003237985755214418	-9.916685026860337e-05	0.0033851739896624913	-0.002069961111047822	-0.003764049754311568	0.0053953955237266375	0.0018934811276718278	0.02276867856639264
word_frequency_screen_std_medical_original	-0.02434873611331645	-0.05312673792099888	0.04725621830769853	0.002331867821383104	-0.07721678902201094	0.024397162906049957	-0.012387688794661995	0.03371220544703438	0.006077751666984413	0.051502284154505966	-0.02919108033706891	-0.009066947359323356	0.019847646386613998	0.010336632854272526	-0.008633305243997604	0.012430040424063928	-0.0012569274745922133	0.0027559482524694683	0.0025855644819491284	0.021691744263671958	0.00017366332415730864	-0.0026152151187997957	0.003928909981748694	-0.0021212906282539975	0.0015376776719375554	0.012256726287613744	-0.008383782060597577	0.01573208371730806	0.005507502183622844	0.013753329159883108	0.019728546186763504	0.001296127400216865	0.0036401983309511604	-0.004406690856518733	0.000479103003619362	-0.0004580926423798112	0.004598849357346528	-0.02044567217991244	-0.00038263971481948403	0.0007763204654341917	0.0031896723644763464	-0.009183576433616187	0.008207161135998887	-0.003710804969323117	-0.003600781886485968	-0.008076587680829991	0.007408548645654804	-0.005460145375785483	0.017170058184659623	0.01058831361053652
word_frequency_screen_std_medical_simple	-0.0419002478964087	-0.004018578725065497	-0.05606910012472147	-0.008089780912245817	-0.03099077674657366	-0.047569318094569595	-0.0680748436622257	0.01438446208199951	0.03652395333064609	0.050961412445153585	-0.02898413665221765	-0.004584158192543098	0.022580122977032505	0.0032278816214495972	-0.001035752038545869	0.016938087938826472	-0.001104406112605337	0.0032346718849963598	0.0017383020320254105	0.002763261541658836	-3.668312105072947e-05	-0.010211517342089506	-0.006309395102662522	0.006704034114025303	0.02543057458635236	-0.0040228216822773165	0.002032091771589793	0.011886256722133882	-0.0055427113234906514	0.0033354373216590407	-0.001693207449604247	0.004277562595570509	0.010290135200240715	0.005055157273339991	0.001053387493759213	9.684473968061924e-05	0.007206373505167424	-0.001490757865688364	-0.0018642255637983589	-0.002145634325933963	0.0059491442129985935	0.013033374831031654	0.0016715975878310565	-0.0024796433083637834	-0.0016029712948795623	0.004491064431195759	0.013348722471926058	-0.01767569451932054	-0.006256422806898191	-0.01254639699762982
word_frequency_screen_min_clinical_original	-0.05182018106529788	-0.03886453868303979	-0.022542964916743326	-0.010683100543214	-0.04428588521628289	-0.026884530875155573	0.007154962618657279	0.05156840762723422	-0.045013279885659	-0.029355839676130206	0.0038472387734260617	-0.018556310088525013	0.02982365463469602	0.020646863119130048	0.018554777984696978	-0.009302472363310985	0.0069970050644682725	-0.014782581071992585	0.0088854240358519	0.0012023379460125425	-0.002603591235513543	-0.0026835290427479268	0.00035136303991302334	-0.02279510594919742	-0.0032035058115995312	-0.0082648011065188	-0.0022968366227046244	-0.014087765449754793	0.004647320639863794	0.0035154397313487346	0.019986702915529408	-0.015514509103968618	-0.00044442997713516557	-0.011302330492640665	-0.0014511205064910054	-0.005495414216381406	0.008534107052448744	0.007809492722959984	0.010830951609316419	0.0014085796088842402	0.004768363336758629	-0.01786521761694258	0.006153036973471669	-0.003272881240626939	0.012951174480860661	-0.0027140248348680846	0.0002475272932385176	-0.000722368359910041	0.010892322127444955	-0.02211546682990106
word_frequency_screen_min_clinical_simple	-0.004721782270103452	0.02576575853550692	0.04783105847116328	-0.10063952780272901	0.02412026506758165	-0.02879533676734047	0.012936615433466124	-0.025119168894859115	-0.009957287913027055	0.013227735796083533	-0.011953735034985247	-0.018720803701508	-0.01907458426818594	-0.005790957945484413	0.0003535796917912967	0.009976437838088955	-0.01101141087091964	-0.0013392223422347713	-0.010273561801170448	0.011116322228672513	0.004066793358389245	0.006797676406597129	-0.0012392568096988952	-0.01819916754608191	0.008643324961361314	-0.017348433450246815	-0.006927507053812686	0.011525442254633339	0.00889643057640754	-0.0063783381978727806	0.008505699494940245	-0.0017165176467779702	-0.0016588402421171562	-0.01353321379698224	0.0002799081406058512	-0.0015881626204179169	-0.005689232048819216	-0.018440509250086737	0.0011951772668386269	-0.00804197663330157	-0.001420466153884491	-0.007033041114132552	0.008862499296463718	0.00801236620247391	-0.011921050996944108	-0.0006906206676440742	-0.0009662270247225352	0.0002326325328318654	0.001224463063508227	0.001532461750676958
word_frequency_screen_min_medical_original	-0.03073945385532039	-0.0640801862551654	0.013436359162954827	-0.020743079888107228	-0.03882166756030635	0.06446363913854318	0.012738069730632151	-0.009387259289269203	0.009350802231508231	0.06366208893506613	-0.038684600392856525	-0.020257350922367735	0.0023251493549298536	0.017648316829938025	-0.0010816848246715002	0.003958061045482599	-0.005036953518406578	0.01362759170131146	0.012808979349800907	0.02116901767771309	0.0028129986093114005	-0.01282414066288113	-0.0015589776451024261	0.014006496940859883	-0.0001718268869821279	0.02111798283114582	-0.011846150526311293	0.033528103321095355	0.001976794433193266	0.01432560318342117	0.02489563284246436	0.003816962856198601	-0.0008738919459026408	-0.0027830918937561664	-0.001081218907163826	0.007235438969428425	-0.01026134883910957	-0.02508844137332189	-0.00763093123255853	0.0014962955817935523	-0.001546370877629191	-0.0037358047157142974	0.0035832645805896927	-0.007943965638628278	-0.006241440142015576	-0.005745719200538309	0.00706949897508694	-0.009169025805820087	0.014930172224775834	-0.04328848592690765
word_frequency_screen_min_medical_simple	-0.039487123820698744	0.004084449250999584	-0.06663811745043127	-0.00813827389923908	-0.007602850036404814	-0.07454207743369956	-0.020978946718273595	0.019313002416674288	0.013739811265542383	0.04885480538377574	-0.023678603134622996	-0.016739314072804424	0.017601740690796355	0.0038164671024849494	0.009560108122401429	0.011289461892685265	0.002096639953180632	0.0027090145667769965	0.0021873929861782834	0.003945294956590958	0.0006225835323330683	-0.013945303158986453	-0.006677960596867184	0.0007955019653541109	0.02417864042004732	0.0010349065627579678	0.0008582269706363472	0.00565589940601559	-0.005920636549691016	-0.0006783155754452348	-0.0010232515099213393	-0.003237552877161238	0.00999555709323766	0.007262713463653338	0.0011289184542456322	-0.001049906968093186	0.010769909878714635	0.0035023114832486483	0.00022985779989662344	-0.0024580133118468793	0.002404618591818502	0.011509077546611112	-0.00032977964960470584	-0.002945893409490746	0.004911952089247207	0.006660820403956921	0.014305832438736366	-0.015015657912662055	-0.009460828182402441	0.009977683489051798
word_frequency_screen_max_clinical_original	-0.048360359130927934	-0.05103564268901246	-0.01571629614622799	-0.04589272693130927	0.03346108993702355	-0.002300798920798532	-0.008231725903449264	-0.01598765833692014	-0.02331094378522614	-0.056348822362985954	0.004633025513399481	-0.01310644768918791	-0.012104265270481094	0.014642013130758165	0.012633744996958275	-0.0036645343774936077	0.0015802359748466463	-0.00835658514329849	0.016087315048532686	-0.007999746636716355	-0.00010568930304906011	-0.0033548838782135005	0.0013624466217959047	-0.0012392667149940077	-0.006264758753956379	-0.024783201204691133	-0.008617922591656836	-0.015099037155923025	-0.00018277256031239326	-0.006837334906551004	0.005957594300699206	-0.016257247715056	-0.01425354129484681	-0.014205459012302895	-0.005605053557575039	-2.2799675595623346e-05	0.0034610122197865673	-0.003462712823023648	-0.0005412688950167369	-0.004200454782425657	-0.0030244341340085103	0.0011679759575067294	-0.000683863043054866	-0.010716551668282516	-0.0001934697131130689	0.010265329976621393	0.010349726002686637	0.0019154768437482468	0.010278669044638231	-0.03039019725485232
word_frequency_screen_max_clinical_simple	0.0011730407079056902	0.03646355462447602	-0.02648879442613781	-0.07993088451150185	0.008758718666380555	0.03385661709077229	0.08916459606428137	-0.015812969495635015	-0.048577798460225585	0.01790783227021584	-0.003040233723793255	-0.031072050629272742	0.002952265438626171	0.016841390931451282	0.016432977722674585	-0.023296773644764224	-0.009489074541544667	0.005344755677171674	-0.001897663271926281	0.018942710457469147	-4.3075756352037916e-05	-0.00400164030706598	-0.015269425413661433	-0.018499586405446765	-0.007520590859697833	0.009377289140992328	-0.00748089146636851	0.01435292036197829	0.008955823919783352	0.0008469716604750689	0.017291161290063653	-0.001282361577948648	-0.008539180515148745	-0.0040824087050316295	0.001296391606761812	0.005558775662686456	-0.004232730617563263	-0.009329989115801034	0.0012776311287664242	-0.003841885282123257	-0.0012800031730760674	-0.015542014688626366	0.004350899253903598	0.0004850407909600587	0.0028684698642852348	-0.003913392234112935	-0.005531471294757843	0.005999267683817322	0.00255075282569491	0.009468808608973435
word_frequency_screen_max_medical_original	-0.023907994177324057	-0.04660707879659211	0.05746123373922552	0.0026308749515603527	-0.07328146436341028	0.001318941001342597	-0.03824462597304318	0.03387988526094949	0.015732607555113205	0.0448258083238172	-0.026734327967405998	-0.0029170226543395114	0.018694757192285513	0.003427498545485781	-0.012202840967652786	0.019775372553809102	-0.0007094419894645258	-5.313815672603958e-06	-0.0003214934054914624	0.017128283295092025	0.0011599694502298762	-0.000290494579133957	0.007293900953452399	-0.004215665007993037	0.008030738400382273	0.0029931090924888984	-0.006627409021804823	0.0109010609517061	0.005694037044507128	0.011572667058782059	0.0184520594170426	0.0019729491991330927	0.004926964118430935	-0.011489695507686212	-0.0015421714937244937	-0.0031330192402349616	-0.0007871718684134207	-0.01738624041369635	0.0006469153784485382	0.002240402432104705	0.004217332736936049	-0.00597512180103023	0.005767515758727821	-0.001334335906379663	-0.006225014668476471	-0.008436058594024817	0.004729922209753965	-0.004827184192177712	0.012422439865004157	-0.010363443375973799
